date,boss_desc,rubrikabrax,meryde
2022-04-23,"Katelruz est le Méryde des taches. Il passe son temps à salir les vêtements des gens. Trace de chocolat par-ci, éclat de sauce tomate par-là : il met tout en œuvre pour que vous ayez l’air d’un(e) souillon(e) ! Mais pour lui, c’est purement et simplement de l’art...","Le sang, ça tache… voilà pourquoi la plupart des Sacrieurs se battent en haillons ! Au lieu de salir de magnifiques panoplies, ils préfèrent massacrer leurs vieux vêtements et économiser quelques kamas au passage ! C’est bien la peine que leurs tailleurs se tuent à la tâche !","Aujourd’hui, impossible de rester propre ! Taches de boue, d’encre ou encore de gras : vos belles panoplies risquent de faire grise mine. En même temps, quelle idée d’aller jouer dans un marais, une tartine de confiture à la main ?!"
2022-04-24,"Lakha est la Méryde de l’écho. Cette farceuse rôde au sommet des montagnes pour se moquer des aventuriers en répétant ce qu’ils disent ! Pour la prendre à son propre jeu, rien de plus simple : il suffit de lancer un bon vieux : « J’ai des fesses de Mama Bwork ! » et le tour est joué !","Mais… qui est l’abruti qui répète tout ce que je dis ?! … l’abruti qui répète tout ce que je dis ? …qui répète tout ce que je dis ? – Yol Grivind, Iop des montagnes.","Aujourd’hui, vous aurez l’impression d’entendre double ! Un phénomène étonnant, qui pourrait bien vous amuser pendant quelques heures. Rendez-vous donc au sommet d’une montagne et criez le plus fort possible ! Avec un peu de chance, quelqu’un vous répondra… ou vous jettera des pierres."
2022-04-25,Rakreveï est la Méryde du dégoût. Son corps fait de déchets provoque des haut-le-cœur chez tous les autres Mérydes ! Elle est responsable de la sensation d’écœurement que vous ressentez face à un crottin de Bouftou… ou quand vous goutez au gratin de restes de votre grand-tante.,"À part une bworkette, je ne vois pas qui aurait envie de l’embrasser… Bwaaaah ! – Evangelyne au sujet du Prince Armand (Ère du Wakfu).","Aujourd’hui, vous allez passer votre temps à froncer le museau et grimacer de dégout. Viande rassie, bave de larve, flaque de boo, crottin de bouftou : tout sera prétexte à vous écœurer. Allez, courage ! Ce n’est qu’un mauvais moment à passer. Haut-le-cœur ! Euh…. Haut les cœurs !"
2022-04-26,"Fako est le Méryde des paniers percés. Il incite les gens à dépenser leur argent, même s’ils n’en ont pas ! C’est sa faute si certaines aventurières ne résistent pas à l’achat d’une panoplie tendance, ou si vous revenez avec un tas de cochonneries quand vous faites vos courses avant d’avoir mangé !","Tu es un vrai panier percé, et tu dépenses sans compteeer. Alors, ne touche pas à ma bourse, ou bien je te bats à la couuurse ! Si tu t’en prends à ma richesse, attention, fais gaffe à tes feeesses ! – Composition originale de Kamaroti, candidat à la Barde Academy.","Aujourd’hui, n’espérez pas faire des économies ! Au contraire, vous risquez de dépenser sans compter. Qu’importe ce que vous dénicherez au marché, ça ira droit dans votre panier ! Vos kamas, quant à eux, finiront dans celui des marchands. Des Enutrofs, assurément."
2022-04-27,"Proff est le Méryde des mauvaises fréquentations. Il incite les jeunes et les moins jeunes à fréquenter les pires voyous du Monde des Douze. C’est sa faute si sous l’influence de ces personnes vous commettez de mauvais actes... À moins que ce soit vous, la personne peu recommandable !","On raconte que si Léthaline Sigisbul, une Osamodas de l’Âge des Dofus, est devenue aussi « méchante », c’est parce qu’elle fricote avec les Shushus ! Et c’est rien de le dire ! D’Uk’Not’Allag à Djaul, en passant par la Démone Minuit… en voilà une qui raffole de la Shukrute !","Aujourd’hui, dites au revoir à votre innocence. Car vous allez traîner avec les pires loubards de Brâkmar ! De ceux qui découpent du cou de truche avec les dents, ou dépiautent du bouftou avec les orteils ! Vous trouvez ça excitant ? Vous rirez moins quand vous les aurez rejoints en prison."
2022-04-28,"Shinkarré est la Méryde de la pureté. Son corps est aussi transparent que du cristal pur. Elle veille à ce que l’air, certaines sources d’eau, ou encore certains métaux précieux conservent leur pureté. C’est aussi grâce à elle si toutes les aventurières ne fricotent pas avec le premier Iop venu...","Dans les légendes, les Dragons ne conçoivent des Dofus que lorsqu’ils sont profondément amoureux… Ainsi, pour témoigner de la pureté de leurs sentiments, ils concentrent leur Wakfu, et hop ! Ils pondent un œuf par amour pour une femme… ou pour une jolie poupée !","Aujourd’hui, vous serez aussi pur et innocent qu’un boufton blanc. Rien ne pourra vous souiller, même si vous passez la journée au fond d’une mine. D’ailleurs, si vous y dénichez une pierre, elle sera si pure que vous ne pourrez vous empêcher de vous exclamer « Oh ! Comme elle est zoliiie ! »"
2022-04-29,"Mylka est la Méryde des plumages. Grâce à elle, les volatiles arborent un plus ou moins joli pennage. Elle veille à ce qu’il ne s’abîme pas, que ce soit à cause de la rudesse de l’hiver ou des combats. Et si certains perdent leurs plumes, elle les récupère et s’en sert pour chatouiller les autres Mérydes !","À l’Âge des Dofus, les plumes de kwaks sont utilisées dans la conception de nombreux objets, tels que les paniers des chachas ou les plumeaux des ménagères ! On raconte aussi que les Brâkmariens les utilisent pour torturer leurs prisonniers… lors du très spécial « supplice du kwili-kwili » !","Vous collectionnez les plumes de pious ? Eh bien, aujourd’hui, vous n’allez pas être déçu ! Jamais le plumage de ces oiseaux n’aura été aussi beau et coloré. Une occasion d’en récolter suffisamment pour faire ce que vous voulez ! Ou bien les mettre où vous voulez…"
2022-04-30,"Franek est le Méryde du jardinage. Il protège les pétales des fleurs des intempéries ou des animaux, et encourage les plantes à pousser en leur susurrant des mots doux. Les aventurières l'apprécient beaucoup, car il n'y a pas meilleur que lui pour s'occuper d'un bouton de rose...","Moâ pas aimer jardiner ! – Alka Traz, prisonnier gobelin de l’Âge des Dofus, lors de son programme de réinsertion par le jardinage.","Aujourd’hui, c’est le jour idéal pour vous occuper de votre jardin ! Que vous cultiviez de jolies fleurs ou des herbes médicinales pour vos potions, vous constaterez que tout poussera beaucoup plus vite qu’à l’ordinaire. Y compris les mauvaises herbes et les chardons !"
2022-05-01,"Esthoma est le Méryde de la colère. Il la génère en grosses bouffées qu’il envoie aux aventuriers lorsqu’ils commencent à s’énerver. Ainsi, ils perdent totalement le contrôle et peuvent se mettre à tout casser pour une simple histoire de chaussette mal lavée…","Mirko est un tailleur de l’Âge des Dofus, devenu célèbre pour ses terribles crises de colère. On raconte que ses apprentis se fabriquent des chapeaux spéciaux pour éviter de prendre des coups mortels sur le haut du crâne ! Ce qui lui met encore plus les nerfs en pelote !","Aujourd’hui, toutes les occasions seront bonnes pour râler ! À la moindre contrariété, vous entrerez dans une rage folle ! Préservez vos nerfs : plutôt que de grogner, profitez de la Fête de la Fée Nyass pour exploser quelques fées d’artifice ! Vous verrez, l’effet de ces fées est... phénoménal !"
2022-05-02,"Gymcitro est le Méryde des moisissures. Il est, entre autres, à l’origine de la croûte odorante des fromages de boufettes. C’est également sa faute si des corps verdâtres et poilus envahissent parfois les salles de bain des aventuriers… Et, croyez-le ou non, il ne s’agit pas de bworks !","Pour lutter contre la moisissure, rien de tel que ma nouvelle potion à base de sang de bouftou ! Une simple goutte de mon génie suffit pour faire disparaître les champignons ou la pourriture… en moins de 24h ! Le Mélange contre la Moisissure du Mage Ax : satisfait ou remboursé !","Aujourd’hui, attendez-vous à passer une journée moisie ! Vêtements, nourriture, armes : tous les objets dont vous vous servirez seront recouverts de champignons ! Pas de panique ! Il vous suffit de les récupérer pour les jeter sur vos ennemis ! Ou pour leur préparer une délicieuse omelette..."
2022-05-03,"Rikku est le Méryde du désordre. L’organisation, ça lui donne des boutons ! C’est plus fort que lui : quand les choses sont à leur place, il est pris d’une irrépressible envie de tout déranger. Alors, il passe son temps à mettre le bazar dans les chambres des enfants, ou dans vos placards à vêtements.","Dormir dans mon havre-sac ? Et puis quoi encore ! Vous en auriez profité pour mettre le bazar ! – Ruel Stroud, Enutrof connu pour ses notions très particulières de l’ordre et du désordre.","Aujourd’hui, ça va être le bazar sur le monde ! Les laboratoires des alchimistes seront sens dessus dessous et les poupées envahiront les chambres des petites Sadidettes. Malheureusement, il n’existe pas de baguette magique pour tout remettre en ordre... Alors remontez vos manches et au travail !"
2022-05-04,"Malava est la Méryde de la vue. Et le moins que l’on puisse dire, c’est qu’elle a les Douziens à l’œil ! Elle leur donne la faculté de voir et de garder les yeux en face des trous, quelles que soient les circonstances. Un pouvoir qui augmente... à vue d’œil !","On raconte qu’Otomaï, le célèbre alchimiste de l’Âge des Dofus, a une théorie loufoque sur les cawottes. En effet, selon lui, elles amélioreraient la vue de tous ceux qui en mangent. Il est vrai qu’après tout personne n’a jamais vu de wabbit avec des lunettes !","Aujourd’hui, vous allez en prendre plein la vue ! Lunettes et autres monocles ne vous seront plus d’aucune utilité ! Dans le noir complet, vous vous déplacerez aussi bien qu’une chauffe-souris et même avec un seul œil, vous verrez mieux que jamais !"
2022-05-05,"Bo est le Méryde des plaines. Il veille sur ces vastes et plates étendues de terre. En faisant en sorte que les bouftous n’y broutent pas toute l’herbe et que les aventuriers n’y laissent pas leurs déchets lors de pique-niques. Ah ça, on ne peut pas dire que la vie de Bo soit pleine de rebondissements !","Durant l’Âge des Dofus, les Plaines de Cania ne sont pas un endroit très recommandable… En effet, les bandits Edasse, Eratz et Nomekop y détroussent les voyageurs qui ont le malheur de s’égarer. Et avec le trésor qu’ils finissent par amasser, le moins que l’on puisse dire c’est que ça plaine pour eux !","Aujourd’hui, si votre coupe est pleine, c’est le moment de profiter des... plaines ! Ras-le-bol du stress et du brouhaha de la ville ? Mettez-vous au vert !  Allongez-vous dans l’herbe et laissez-vous bercer par le doux tintement des grelots du bétail... Vous verrez, il n’y a rien de mieux pour se ressourcer !"
2022-05-06,Bipup est le Méryde de la sève. Il s’introduit dans les arbres et y déverse un liquide doré et collant leur permettant de vivre plus longtemps. Les Iops raffolent de cette substance dont ils se servent pour maintenir leur coiffure en place 24h durant. Pourquoi la sève ? Parce qu’ils le valent bien.,"En écrasant une Noxine, un insecte mécanique pompeur de Wakfu, Ruel Stroud provoque l’apparition d’un arbre gigantesque en plein milieu du village d’Emelka ! C’est ce qu’on appelle avoir une montée de sève…","Aujourd’hui, les plantes déborderont d’énergie. Il faut dire qu’elles produiront de la sève plus qu’il n’en faut ! Les grands gourmands pourront donc tartiner généreusement leurs crêpes de sève d’abraknyde ou d’érable, selon leur goût. Alors profitez-en : faites votre sève-service !"
